"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"제주특별자치도 제주시",제주특별자치도 제주시 한림상로 132,,시설물관리,3,,,,,064-728-7621,33.41020231,126.2671904,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 한림읍 한수풀로4길 10,,시설물관리,10,,,,,064-728-7661,33.41983345,126.2745033,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 한림읍 한림중앙로 71-9,,시설물관리,15,,,,,064-728-8526,33.4096983,126.2685441,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 애월읍 일주서로 6322,,기타,1,,,,,064-728-8823,33.46202122,126.3288582,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 구좌읍 일주동로 3116,,쓰레기단속,6,,,,,064-728-7751,33.52213192,126.8518739,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 구좌읍 일주동로 3116,,기타,1,,,,,064-728-7722,33.52213192,126.8518739,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 조천읍 신북로 194,,기타,1,,,,,064-728-7833,33.53482038,126.6342552,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 조천읍 함덕16길 15-13,,시설물관리,14,,,,,064-728-7874,33.54023632,126.6679877,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 한경면 두신로 84,,시설물관리,6,,,,,064-728-7913,33.35010888,126.1840981,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 한경면 두신로 84,,기타,1,,,,,064-728-7913,33.35010888,126.1840981,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 추자면 추자로 26,,시설물관리,1,,,,,064-728-4271,33.96353366,126.2960884,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 1457번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 2384-5번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 2072-2번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 926번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 890-2번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 312번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 2650-1번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 1675-3번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 243번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 969-1번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 1604-3번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 208-1번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 1735-3번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 1830-2번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 638-3번지,,쓰레기단속,2,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연평리 2371-1번지,,쓰레기단속,4,,,,,064-728-4342,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 중앙로7길 15,,시설물관리,2,,,,,064-728-4417,33.51505773,126.5263841,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도1동 1306-2번지외 1개소,,교통단속,6,,,,,064-728-4417,33.51462659,126.5265206,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도1동 1276-30번지,,교통단속,2,,,,,064-728-4417,33.51535902,126.5267019,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 성지로 71,,시설물관리,3,,,,,064-728-4417,33.51166562,126.5307574,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 성지로 71,,시설물관리,3,,,,,064-728-4417,33.51166562,126.5307574,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 동문로 10길 12,,생활방범,22,,,,,064-728-4417,33.51220126,126.5310712,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도1동 1492-1번지,,생활방범,3,,,,,064-728-4417,33.51426725,126.5258701,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도1동 1306-7번지,,쓰레기단속,26,,,,,064-728-4423,33.51505773,126.5263841,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 고마로 28,,시설물관리,6,,,,,064-728-4446,33.51150949,126.5381433,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 신산로7길 33,,생활방범,5,,,,,064-728-4445,33.51117279,126.5355874,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연수로4길 1,,생활방범,4,,,,,064-728-4445,33.50288766,126.5432707,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 동광로20길 28,,생활방범,5,,,,,064-728-4445,33.50861638,126.5428197,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 천수로9길 15,,생활방범,4,,,,,064-728-4445,33.50559433,126.5419017,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 신산로9길 41,,생활방범,5,,,,,064-728-4445,33.5102987,126.5371519,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 고마로10길 5,,생활방범,5,,,,,064-728-4445,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 고마로9길 25,,생활방범,5,,,,,064-728-4445,33.51093797,126.5416723,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도2동 1006-50,,생활방범,2,,,,,064-728-4445,33.51273865,126.5338175,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 신산로1길 2-25,,생활방범,2,,,,,064-728-4445,33.51214686,126.5325682,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도2동 46-2 내(그린쉼터),,생활방범,16,,,,,064-728-4445,33.50464431,126.5477613,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도2동 419,,생활방범,5,,,,,064-728-4445,33.50572374,126.5437076,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도2동 109,,생활방범,5,,,,,064-728-4445,33.49891272,126.5456617,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 신산로1길 33,,생활방범,5,,,,,064-728-4445,33.51328726,126.5352289,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 신산로1길 11,,생활방범,5,,,,,064-728-4445,33.51292843,126.5330932,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼성로7길 6,,생활방범,4,,,,,064-728-4445,33.50768754,126.530577,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 신산로13길 5,,생활방범,5,,,,,064-728-4445,33.50626959,126.5357022,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 태성로4길 23 내(41호 어린이공원),,생활방범,4,,,,,064-728-4445,33.49998666,126.5472902,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일도2동 65 내(42호 어린이공원),,생활방범,4,,,,,064-728-4445,33.50225609,126.5447664,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오복3길 8(이도2동 행정복지센터),,시설물관리,8,,,,,064-728-4504,33.497069,126.5353189,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 전농로9길 7,,쓰레기단속,2,,,,,064-728-4754,33.50495983,126.5203024,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 전농로11길 10,,쓰레기단속,2,,,,,064-728-4754,33.50518614,126.5218914,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로26길 26,,쓰레기단속,3,,,,,064-728-4754,33.5072179,126.5236757,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로22길 37,,쓰레기단속,2,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 서사로7길 5,,쓰레기단속,3,,,,,064-728-4754,33.50728836,126.5205104,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로26길 28,,쓰레기단속,2,,,,,064-728-4754,33.50708474,126.5238501,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로26길 12,,쓰레기단속,2,,,,,064-728-4754,33.5084012,126.5231067,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로154-6,,쓰레기단속,2,,,,,064-728-4754,33.50879865,126.5216578,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로22길 2,,쓰레기단속,2,,,,,064-728-4754,33.50894342,126.520945,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로23길 15,,쓰레기단속,2,,,,,064-728-4754,33.5102862,126.521654,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 남성로143-19,,쓰레기단속,2,,,,,064-728-4754,33.51020668,126.5202778,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 관덕로2길 13,,쓰레기단속,2,,,,,064-728-4754,33.5118177,126.5207993,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 관덕로4길 9,,쓰레기단속,3,,,,,064-728-4754,33.51232992,126.5214148,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 관덕로6길 11,,쓰레기단속,2,,,,,064-728-4754,33.51208689,126.5222046,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 중앙로12길 14,,쓰레기단속,3,,,,,064-728-4754,33.51231592,126.5232663,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 중앙로8길 13,,쓰레기단속,2,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 관덕로3길 13-1,,쓰레기단속,2,,,,,064-728-4754,33.51430332,126.5213275,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 무근성3길,,쓰레기단속,2,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 무근성길 40-1,,쓰레기단속,1,,,,,064-728-4754,33.51453721,126.5197736,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 무근성1길 10,,쓰레기단속,2,,,,,064-728-4754,33.51464579,126.5190506,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 탑동로9길 18,,쓰레기단속,2,,,,,064-728-4754,33.51685768,126.5177967,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 탑동로9길7,,쓰레기단속,4,,,,,064-728-4754,33.51770614,126.5178791,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 탑동로13길 39,,쓰레기단속,2,,,,,064-728-4754,33.51702849,126.5207753,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 탑동로3길 8,,쓰레기단속,2,,,,,064-728-4754,33.51669004,126.5218789,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 탑동로3길 28,,쓰레기단속,2,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 북성로 33,,쓰레기단속,1,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 탑동로4길 66,,쓰레기단속,2,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 무근성3길 66,,쓰레기단속,2,,,,,064-728-4754,33.48295235,126.4719591,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 중앙로22길 11,,쓰레기단속,2,,,,,064-728-4754,33.50731141,126.5232005,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 만덕로 18,,생활방범,7,,,,,064-728-4654,33.51505565,126.5315289,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 용남3길 11,,시설물관리,14,,,,,064-728-4593,33.50911321,126.5132793,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 906-5,,쓰레기단속,2,,,,,064-728-8262,33.4886791,126.4845982,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 910-7 앞,,쓰레기단속,2,,,,,064-728-8262,33.48684194,126.4840277,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 912-11 앞,,쓰레기단속,2,,,,,064-728-8262,33.48652252,126.4822364,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 938 앞,,쓰레기단속,2,,,,,064-728-8262,33.48451447,126.4846492,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 722-3 옆,,쓰레기단속,2,,,,,064-728-8262,33.4823254,126.4862688,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 945 옆,,쓰레기단속,2,,,,,064-728-8262,33.48354655,126.4858603,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 921 옆,,쓰레기단속,2,,,,,064-728-8262,33.48302439,126.4822328,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 921 옆,,쓰레기단속,1,,,,,064-728-8262,33.48302439,126.4822328,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1274-8 앞,,쓰레기단속,2,,,,,064-728-8262,33.48919795,126.4813182,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1290-3 내,,쓰레기단속,2,,,,,064-728-8262,33.48732267,126.4798446,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1290-3 밖,,쓰레기단속,2,,,,,064-728-8262,33.48732267,126.4798446,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1066-1 옆,,쓰레기단속,2,,,,,064-728-8262,33.48846965,126.4778017,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1171-4 앞,,쓰레기단속,1,,,,,064-728-8262,33.49240456,126.4773994,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1224-1 앞,,쓰레기단속,1,,,,,064-728-8262,33.49096311,126.4752833,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1041-10 앞,,쓰레기단속,2,,,,,064-728-8262,33.48994585,126.4761404,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1020-3 앞,,쓰레기단속,1,,,,,064-728-8262,33.49239153,126.4748709,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1282-1,,쓰레기단속,2,,,,,064-728-8262,33.486368,126.4777201,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1282-1,,쓰레기단속,2,,,,,064-728-8262,33.486368,126.4777201,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 921 옆,,쓰레기단속,1,,,,,064-728-8262,33.48302439,126.4822328,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1056-4 앞,,쓰레기단속,2,,,,,064-728-8262,33.48744152,126.4755709,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2532-1 앞,,쓰레기단속,2,,,,,064-728-8262,33.48492421,126.4739473,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2534-3,,쓰레기단속,2,,,,,064-728-8262,33.48363922,126.4742926,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2513-6 앞,,쓰레기단속,2,,,,,064-728-8262,33.48299662,126.4718938,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2512-2,,쓰레기단속,1,,,,,064-728-8262,33.4840617,126.4712618,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동3403-3번지,,쓰레기단속,2,,,,,064-728-8262,33.47008019,126.4684843,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 해안동 2094-1,,쓰레기단속,2,,,,,064-728-8262,33.46238385,126.452743,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 751,,쓰레기단속,3,,,,,064-728-8262,33.47785454,126.4797086,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 해안동 22-9 앞,,쓰레기단속,2,,,,,064-728-8262,33.44577612,126.481139,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2575-1 앞,,쓰레기단속,2,,,,,064-728-8262,33.49062142,126.4731588,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1060-4 앞,,쓰레기단속,2,,,,,064-728-8262,33.48644472,126.475158,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1094-4 북측,,쓰레기단속,2,,,,,064-728-8262,33.49312057,126.4784413,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 해안동 1862-1 앞,,쓰레기단속,2,,,,,064-728-8262,33.45244663,126.456931,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 3085-3 앞,,쓰레기단속,2,,,,,064-728-8262,33.47895955,126.4632932,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 3773,,쓰레기단속,2,,,,,064-728-8262,33.47010095,126.4665153,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 3803-6,,쓰레기단속,1,,,,,064-728-8262,33.48152758,126.4755991,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 정원로 50 서측,,쓰레기단속,2,,,,,064-728-8262,33.47913733,126.4762434,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동571-4,,쓰레기단속,2,,,,,064-728-8262,33.4692133,126.4837858,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2661번지앞,,쓰레기단속,2,,,,,064-728-8262,33.48849219,126.4693764,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 541-1,,쓰레기단속,1,,,,,064-728-8262,33.46913967,126.479979,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1050-3 앞,,쓰레기단속,1,,,,,064-728-8262,33.49063159,126.478388,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1047-1 앞,,쓰레기단속,1,,,,,064-728-8262,33.49154906,126.4796847,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 1050-4 앞,,쓰레기단속,1,,,,,064-728-8262,33.49037564,126.478102,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 3806-8,,쓰레기단속,1,,,,,064-728-8262,33.48065477,126.4728063,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2405 앞,,쓰레기단속,1,,,,,064-728-8262,33.48211537,126.4684234,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 725-4,,쓰레기단속,1,,,,,064-728-8262,33.48162596,126.4858399,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 2592-2 앞,,쓰레기단속,1,,,,,064-728-8262,33.48302592,126.470613,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형동 904-10 앞,,쓰레기단속,1,,,,,064-728-8262,33.48730829,126.4823518,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 해안동2446,,쓰레기단속,1,,,,,064-728-8262,33.45795807,126.4506488,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 노형9길 9-4,,시설물관리,2,,,,,064-728-4874,33.48287892,126.4769849,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 서광로2길 33-1,,쓰레기단속,1,,,,,064-728-4808,33.4984296,126.5140321,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오라로10길6,,쓰레기단속,1,,,,,064-728-4808,33.49514566,126.5115917,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오라로116,,쓰레기단속,1,,,,,064-728-4808,33.49424047,126.5150506,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 사평4길26,,쓰레기단속,1,,,,,064-728-4808,33.49090774,126.512299,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 서사로25길18,,쓰레기단속,1,,,,,064-728-4808,33.49677611,126.5205169,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 공설로11길1,,쓰레기단속,1,,,,,064-728-4808,33.49793238,126.5191951,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 공설로5길4,,쓰레기단속,1,,,,,064-728-4808,33.49796345,126.5172684,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 동성길41,,쓰레기단속,1,,,,,064-728-4808,33.49654789,126.5097384,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 월구길12,,쓰레기단속,1,,,,,064-728-4808,33.49873938,126.5038038,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 모시길40,,쓰레기단속,1,,,,,064-728-4808,33.4963094,126.5056534,2018-04-30
