"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"제주특별자치도",제주특별자치도 제주시 구좌읍 월정리 554-6,,생활방범,6,,NH하나로마트 삼거리,30,,064-710-8855,33.55625426,126.7950167,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 김녕리 1690-1,,생활방범,1,,김녕초 킹마트,30,,064-710-8855,33.55488113,126.7511574,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 김녕리 2121,,생활방범,1,,김녕초 앞,30,,064-710-8855,33.55430924,126.7496133,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 월정1길 1,제주특별자치도 제주시 구좌읍 월정리 891-7,생활방범,4,,월정1길1앞 사거리,30,,064-710-8855,33.55204042,126.7910846,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 김녕리 1788-6,,생활방범,3,,김녕중학교 앞 교차로 (김녕리1788-6 사거리),30,,064-710-8855,33.55134545,126.7502079,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 동복리 1705-56,,생활방범,4,,젠틀룸게스트하우스,30,,064-710-8855,33.54983015,126.7093559,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 북촌5길 18,,생활방범,4,,북촌초 후문 삼거리(북촌리),30,,064-710-8855,33.5488259,126.6922799,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 북촌1길 43,,생활방범,5,,해동웅이네식당입구 사거리(북촌리),30,,064-710-8855,33.54793943,126.6845541,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 북촌12길 25,,생활방범,4,,한사동입구 남쪽(북촌리),30,,064-710-8855,33.54703048,126.6988257,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 신흥리 938,,생활방범,5,,신흥슈퍼 사거리,30,,064-710-8855,33.54498746,126.6526283,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 함덕리 4143,,생활방범,1,,함덕서우봉해변 북,30,,064-710-8855,33.54128586,126.6688021,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 함덕리 1002-73,,생활방범,1,,함덕서우봉해변 남,30,,064-710-8855,33.54103178,126.668688,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 한동리 1208,,생활방범,3,,한동초교뒤,30,,064-710-8855,33.53842546,126.8301932,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 조천리 1220-2,,생활방범,1,,조천리 리사무소 남쪽,30,,064-710-8855,33.53820263,126.639893,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 조천리 2345-1,,생활방범,5,,분선동사거리,30,,064-710-8855,33.53793168,126.639507,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 조천리 2360-1,,생활방범,1,,조천리 우체국,30,,064-710-8855,33.53775858,126.6387453,2019-07-18
"제주특별자치도",제주특별자치도 제주시 선사로4길 38,제주특별자치도 제주시 삼양1동 1646-1,생활방범,5,,삼양1동 마을회관,30,,064-710-8855,33.52564959,126.5895083,2019-07-18
"제주특별자치도",제주특별자치도 제주시 금산5길 26,제주특별자치도 제주시 화북1동4258-1,생활방범,5,,화북금산마을 부두,30,,064-710-8855,33.52485471,126.5638880,2019-07-18
"제주특별자치도",제주특별자치도 제주시 진남로53-1,제주특별자치도 제주시 화북1동 1658-2,생활방범,6,,청소년문화의집 입구,30,,064-710-8855,33.52364985,126.565925,2019-07-18
"제주특별자치도",제주특별자치도 제주시 진서로55,제주특별자치도 제주시 화북1동 4091-3,생활방범,5,,뜨레향A입구,30,,064-710-8855,33.5235100,126.5621195,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 세화리 1465-6,,생활방범,1,,세화리 북,30,,064-710-8855,33.52329728,126.856537,2019-07-18
"제주특별자치도",제주특별자치도 제주시 구좌읍 세화리 1421-2,,생활방범,1,,세화리 남,30,,064-710-8855,33.5232687,126.855726,2019-07-18
"제주특별자치도",제주특별자치도 제주시 진남로6길 48,제주특별자치도 제주시 화북1동 1948-4,생활방범,4,,청풍도서관 앞,30,,064-710-8855,33.52284468,126.5653764,2019-07-18
"제주특별자치도",제주특별자치도 제주시 진남로2길 35,제주특별자치도 제주시 화북1동 1955-2,생활방범,5,,대림아파트 앞 사거리 (유성주택앞 사거리),30,,064-710-8855,33.52183219,126.5633421,2019-07-18
"제주특별자치도",제주특별자치도 제주시 지석13길 6,제주특별자치도 제주시 삼양2동 2136-9,생활방범,5,,삼양동 주민센터 옆,30,,064-710-8855,33.52182247,126.5857081,2019-07-18
"제주특별자치도",제주특별자치도 제주시 진남로6길 28,제주특별자치도 제주시 화북1동 1966,생활방범,5,,화북교회 사거리,30,,064-710-8855,33.52125873,126.5659103,2019-07-18
"제주특별자치도",제주특별자치도 제주시 진동로17,제주특별자치도 제주시 화북1동 1969-16,생활방범,4,,청암빌라앞 사거리,30,,064-710-8855,33.52056356,126.5683231,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼봉로2길 16,제주특별자치도 제주시 삼양2동 2181-29,생활방범,4,,삼양체육관 옆,30,,064-710-8855,33.51979022,126.5861071,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 남조로3길 44,,생활방범,3,,양천하동버스정류소(조천리),30,,064-710-8855,33.5205840955,126.6474001444,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 신촌리 941-2,,생활방범,4,,동수동복지회관 삼거리,30,,064-710-8855,33.51894198,126.6258547,2019-07-18
"제주특별자치도",제주특별자치도 제주시 청풍남8길 14,제주특별자치도 제주시 화북1동 1107-1,생활방범,3,,화북성당 앞,30,,064-710-8855,33.5176045,126.5706448,2019-07-18
"제주특별자치도",제주특별자치도 제주시 건입동 956-1,,생활방범,3,,건입동사무소 1(현대아파트후문 동측),30,,064-710-8855,33.5169808,126.5348245,2019-07-18
"제주특별자치도",제주특별자치도 제주시 건입동 956-1,,생활방범,2,,건입동사무소 2(현대아파트 후문 북측),30,,064-710-8855,33.5169808,126.5348245,2019-07-18
"제주특별자치도",제주특별자치도 제주시 화삼북로4길 10,제주특별자치도 제주시 화북1동 1006-1,생활방범,4,,삼화초 삼수천 옆,30,,064-710-8855,33.51683984,126.5774414,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동대2길 12-1,제주특별자치도 제주시 건입동 1039-11,생활방범,5,,동대2길,30,,064-710-8855,33.51682579,126.5374101,2019-07-18
"제주특별자치도",제주특별자치도 제주시 관덕로7길 35,,생활방범,1,,탑동컴퓨터세탁소앞,30,,064-710-8855,33.51630052,126.5233281,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로4길 4가,,생활방범,1,,서울호텔 뒤,30,,064-710-8855,33.5162905,126.5241392,2019-07-18
"제주특별자치도",제주특별자치도 제주시 관덕로15길 31,,생활방범,1,,탑고향 흑돼지촌 앞,30,,064-710-8855,33.51606116,126.5268013,2019-07-18
"제주특별자치도",제주특별자치도 제주시 무근성길 24,제주특별자치도 제주시 삼도2동 1160-3,생활방범,5,,그린빌라트 사거리,30,,064-710-8855,33.51601768,126.5191509,2019-07-18
"제주특별자치도",제주특별자치도 제주시 만덕로3길 19,,생활방범,1,,우일빌라앞,30,,064-710-8855,33.5160093,126.5332395,2019-07-18
"제주특별자치도",제주특별자치도 제주시 사라봉5길 30,제주특별자치도 제주시 건입동 675-17,생활방범,5,,출입국관리사무소 위,30,,064-710-8855,33.5157810,126.5402416,2019-07-18
"제주특별자치도",제주특별자치도 제주시 북성로63,제주특별자치도 제주시 삼도2동 1158-34,생활방범,5,,CU제주북성로점 앞(남경공인중개사 사거리),30,,064-710-8855,33.5152557,126.5180296,2019-07-18
"제주특별자치도",제주특별자치도 제주시 건입동 1141-3,,생활방범,5,,아라리오뮤지엄 삼거리,30,,064-710-8855,33.51506873,126.5293299,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담3동 531-88,,생활방범,4,,주연슈퍼 인근 오거리,30,,064-710-8855,33.5149628,126.5039834,2019-07-18
"제주특별자치도",제주특별자치도 제주시 산지로21-4,,생활방범,1,,건입동사무소 동측,30,,064-710-8855,33.51484436,126.5297752,2019-07-18
"제주특별자치도",제주특별자치도 제주시 건입동 1077-23,,생활방범,4,,제주여상입구 삼거리,30,,064-710-8855,33.51477685,126.5344682,2019-07-18
"제주특별자치도",제주특별자치도 제주시 건입동 1077-23,,생활방범,4,,한미기획 인쇄사 삼거리,30,,064-710-8855,33.51477685,126.5344682,2019-07-18
"제주특별자치도",제주특별자치도 제주시 화삼로1길 5,제주특별자치도 제주시 화북1동 1017-1,생활방범,5,,화북축협 뒤,30,,064-710-8855,33.514763,126.5743827,2019-07-18
"제주특별자치도",제주특별자치도 제주시 화삼로1길 16,제주특별자치도 제주시 화북1동 1015-1,생활방범,4,,은희네해장국 앞,30,,064-710-8855,33.51476112,126.5754951,2019-07-18
"제주특별자치도",제주특별자치도 제주시 화삼로1길 17,제주특별자치도 제주시 화북1동 1017-3,생활방범,4,,화북우체국 뒤,30,,064-710-8855,33.51475906,126.5738551,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼도2동 무근성1길 7,제주특별자치도 제주시  삼도2동 1158-7,생활방범,5,,무근성경로당 인근,30,,064-710-8855,33.5147389,126.5165725,2019-07-18
"제주특별자치도",제주특별자치도 제주시 공덕길 12,,생활방범,1,,기상청 동측4가,30,,064-710-8855,33.51467943,126.5309716,2019-07-18
"제주특별자치도",제주특별자치도 제주시 매촌2길 10,제주특별자치도 제주시 도련2동 576-1,생활방범,5,,도련2동 마을회관 사거리,30,,064-710-8855,33.51466386,126.5903778,2019-07-18
"제주특별자치도",제주특별자치도 제주시 선반로14길 11,제주특별자치도 제주시 화북2동 2117-1,생활방범,5,,동양레미콘 옆,30,,064-710-8855,33.5142959,126.5695937,2019-07-18
"제주특별자치도",제주특별자치도 제주시 조천읍 선흘리 2598-3,,생활방범,4,,선흘분교정문 삼거리,30,,064-710-8855,33.51414621,126.7047219,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담로3,제주특별자치도 제주시 용담2동 940-27,생활방범,4,,출입국관리사무소 맞은편,30,,064-710-8855,33.5137913,126.5075165,2019-07-18
"제주특별자치도",제주특별자치도 제주시 관덕로13길 9호,,생활방범,1,,열린새마을금고앞,30,,064-710-8855,33.51382245,126.5258284,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동문로82,제주특별자치도 제주시 일도2동 982-5,생활방범,5,,킹마트 뒤편도로,30,,064-710-8855,33.51345724,126.5355613,2019-07-18
"제주특별자치도",제주특별자치도 제주시 관덕로17길,제주특별자치도 제주시 일도1동 1478-4,생활방범,4,,동문시장 맞은편,30,,064-710-8855,33.51332352,126.5210353,2019-07-18
"제주특별자치도",제주특별자치도 제주시 건입동 276,,생활방범,4,,공영주차장 내,30,,064-710-8855,33.51325483,126.5508345,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동문로14길 5,제주특별자치도 제주시 일도2동 993-15,생활방범,5,,명주식당 앞 도로,30,,064-710-8855,33.51295423,126.5333057,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담1동 61-2,,생활방범,5,,비룡빌라 사거리,30,,064-710-8855,33.5129399,126.5148778,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담로38,,생활방범,5,,진영마트앞,30,,064-710-8855,33.5128997,126.5069223,2019-07-18
"제주특별자치도",제주특별자치도 제주시 흥운길 48,제주특별자치도 제주시  용담2동 367-8,생활방범,5,,다모아마트 앞,30,,064-710-8855,33.5128922,126.5130161,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동광로19길 54,제주특별자치도 제주시 일도2동 146,생활방범,5,,7일레븐 제주일도하나점 (세븐25시 맞은편),30,,064-710-8855,33.51287146,126.5407058,2019-07-18
"제주특별자치도",제주특별자치도 제주시 문화마을길 3,제주특별자치도 제주시 화북2동 4948-1,생활방범,4,,제주교대 맞은편,30,,064-710-8855,33.5128015,126.5529369,2019-07-18
"제주특별자치도",제주특별자치도 제주시 고마로1길 43,제주특별자치도 제주시  일도2동 141-26,생활방범,4,,정도시락 서측,30,,064-710-8855,33.51264998,126.5426615,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동문로8길 6,제주특별자치도 제주시 일도1동 1114,생활방범,5,,(구)동문파출소 뒤,30,,064-710-8855,33.51249923,126.5301131,2019-07-18
"제주특별자치도",제주특별자치도 제주시 거로길 40,제주특별자치도 제주시 화북2동 4975-8,생활방범,5,,거로길40앞 사거리,30,,064-710-8855,33.5124753,126.5583657,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로7길 51,제주특별자치도 제주시 일도2동 984-12,생활방범,5,,제주시농협 본점 뒤편 (농협 뒤편),30,,064-710-8855,33.51235912,126.5368827,2019-07-18
"제주특별자치도",제주특별자치도 제주시 관덕로4길 9,제주특별자치도 제주시  삼도2동 968-1,생활방범,5,,밀레니엄아파트 뒤편,30,,064-710-8855,33.51232079,126.5214026,2019-07-18
"제주특별자치도",제주특별자치도 제주시 고마로5길 5,제주특별자치도 제주시 일도2동 132-43,생활방범,5,,일도세원멤버스2차 (해수갈비 맞은편),30,,064-710-8855,33.51228441,126.5390707,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동문로10길 12,제주특별자치도 제주시 일도1동 1055-14,생활방범,4,,(구)송의원 밑,30,,064-710-8855,33.5121995,126.5311319,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼도2동 108-2,,생활방범,2,,모이세해장국(삼도2동 북측),30,,064-710-8855,33.512087,126.5200854,2019-07-18
"제주특별자치도",제주특별자치도 제주시 선반남2길 10,제주특별자치도 제주시  화북이동 3646-2,생활방범,4,,화남경로당 앞,30,,064-710-8855,33.51192146,126.5605139,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동문로6길 14,,생활방범,1,,남안아파트앞,30,,064-710-8855,33.51168609,126.5287109,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로13길 34-9,제주특별자치도 제주시 일도1동 1106-1,생활방범,3,,동문 새마을금고,30,,064-710-8855,33.51130558,126.5286311,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로14길 9,,생활방범,1,,중앙성당 4가,30,,064-710-8855,33.51126298,126.5234106,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로9길 53,,생활방범,5,,생생반점4거리,30,,064-710-8855,33.51106438,126.5380914,2019-07-18
"제주특별자치도",제주특별자치도 제주시 일도2동 1107-12,,생활방범,5,,제주포인트부동산 사거리,30,,064-710-8855,33.5110263,126.5285247,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로14길 15-6,제주특별자치도 제주시 삼도2동 161,생활방범,3,,중앙로14길15-6,30,,064-710-8855,33.51098512,126.5226334,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로5길 20,제주특별자치도 제주시 일도2동 1010-18,생활방범,5,,칠선녀 체내리는집,30,,064-710-8855,33.5108815,126.5343711,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로7길 29,,생활방범,5,,올챙이어린이집 북측 이면도로,30,,064-710-8855,33.51093219,126.5353873,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로13길 32-5,제주특별자치도 제주시 일도2동 1486-3,생활방범,3,,정한 아파트,30,,064-710-8855,33.5109176033,126.5278119652,2019-07-18
"제주특별자치도",제주특별자치도 제주시 관덕로8길 30,제주특별자치도 제주시 삼도2동 170-2,생활방범,4,,관덕로8길30앞 삼거리,30,,064-710-8855,33.5107331,126.5231332,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담로16길 8,,생활방범,4,,정원원룸 남서측,30,,064-710-8855,33.51051862,126.5133007,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼성로5길 50,제주특별자치도 제주시 일도1동 1095-8,생활방범,4,,벽화마을,30,,064-710-8855,33.5102681,126.5278400,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담2동 609-2,,생활방범,1,,영보맨션4가,30,,064-710-8855,33.5105035,126.5039664,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로7길 21,제주특별자치도 제주시 일도2동 341-4,생활방범,5,,현대모비스 부품점 (리스치오카페 맞은편),30,,064-710-8855,33.5104917,126.5348505,2019-07-18
"제주특별자치도",제주특별자치도 제주시 고마로9길 18 일도2동,,생활방범,5,,신산시장아파트사거리(그린마트),30,,064-710-8855,33.51047278,126.5406943,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼도2동 1222-28,,생활방범,4,,제주대학교 창업보육센터 후문,30,,064-710-8855,33.5104297,126.5196852,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼도2동 175-5,,생활방범,5,,영흥반점 사거리,30,,064-710-8855,33.5103475,126.5211116,2019-07-18
"제주특별자치도",제주특별자치도 제주시 서문로23 용담1동,,생활방범,4,,용담로터리 서쪽,30,,064-710-8855,33.51034637,126.5138222,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로4길 36,제주특별자치도 제주시 일도1동 1094-28,생활방범,4,,일도초 부근,30,,064-710-8855,33.5100289,126.5284984,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용화로5,제주특별자치도 제주시  용담2동 884-11,생활방범,5,,헤르지아아파트사거리,30,,064-710-8855,33.51011977,126.5041652,2019-07-18
"제주특별자치도",제주특별자치도 제주시 오현길 56,,생활방범,1,,오현단 제주성지삼거리(다리건너기전),30,,064-710-8855,33.51006469,126.5266655,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담2동 616,,생활방범,1,,용담이동 616,30,,064-710-8855,33.5100077,126.5075295,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용해로82,,생활방범,5,,용해로.용화로교차로(괸당네농수산앞),30,,064-710-8855,33.50985556,126.5033439,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용해로82,,생활방범,5,,일도2동-태원갈비,30,,064-710-8855,33.50985556,126.5033439,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용해로82,,생활방범,5,,성환사라봉 아파트,30,,064-710-8855,33.50985556,126.5033439,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용해로82,,생활방범,6,,복지회관앞 놀이터,30,,064-710-8855,33.50985556,126.5033439,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용해로82,,생활방범,5,,성환사라봉 아파트,30,,064-710-8855,33.50985556,126.5033439,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담로18길 7,제주특별자치도 제주시  용담1동 240-12,생활방범,5,,꼬꼬마어린이집 앞,30,,064-710-8855,33.50914899,126.5146636,2019-07-18
"제주특별자치도",제주특별자치도 제주시 도련1동 1654,,생활방범,5,,도련1동 버스정류장 뒤,30,,064-710-8855,33.5090722,126.5869765,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로19길 11,제주특별자치도 제주시 이도1동 1527-18,생활방범,4,,시민회관 밑,30,,064-710-8855,33.50899624,126.5250540,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼성로5길 33,제주특별자치도 제주시 일도2동 1041-1,생활방범,5,,남수각 오거리,30,,064-710-8855,33.50897906,126.5278334,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담1동 2583,,생활방범,5,,한밭빌라 사거리,30,,064-710-8855,33.5088443,126.5105352,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담1동 2583,,생활방범,5,,현대모비스 공영주차장,30,,064-710-8855,33.5088443,126.5105352,2019-07-18
"제주특별자치도",제주특별자치도 제주시 동광로20길 28,,생활방범,5,,민지네해장국 사거리,30,,064-710-8855,33.50860866,126.542811,2019-07-18
"제주특별자치도",제주특별자치도 제주시 천수동로2길 29,제주특별자치도 제주시 일도2동 372-18,생활방범,5,,17호(순복음교회 뒤.공원북쪽) (우정빌라 맞은편),30,,064-710-8855,33.5084985,126.5436485,2019-07-18
"제주특별자치도",제주특별자치도 제주시 거로남6길 24-1,제주특별자치도 제주시 화북2동 3443-2,생활방범,5,,거로남6길24-1앞 사거리,30,,064-710-8855,33.50851035,126.5623868,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼도2동 1228-28,,생활방범,5,,뉴현대손세차장삼거리,30,,064-710-8855,33.5084187,126.5196462,2019-07-18
"제주특별자치도",제주특별자치도 제주시 오현길 38,,생활방범,1,,오현길 병풍거리 아빠마트 4거리,30,,064-710-8855,33.50841687,126.5263021,2019-07-18
"제주특별자치도",제주특별자치도 제주시 고전길 26,,생활방범,1,,시민회관 앞 4거리,30,,064-710-8855,33.5084457,126.5254644,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담2동 643-2,,생활방범,3,,용문사거리앞,30,,064-710-8855,33.5082686,126.5074907,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼도2동 248-2,,생활방범,5,,삼우주택 사거리,30,,064-710-8855,33.5082335,126.5212723,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용화로10길 23-1,제주특별자치도 제주시  용담2동 646-30,생활방범,5,,용문마을,30,,064-710-8855,33.50783489,126.5077216,2019-07-18
"제주특별자치도",제주특별자치도 제주시 일도2동 115-1,,생활방범,5,,한진수학학원앞,30,,064-710-8855,33.507808,126.5434604,2019-07-18
"제주특별자치도",제주특별자치도 제주시 삼성로7길 4,제주특별자치도 제주시 일도2동 1036-15,생활방범,4,,학표장갑 앞 도로,30,,064-710-8855,33.5075744522,126.5306455784,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용문로11길 33 용담2동,,생활방범,3,,서문교회 서북쪽(예솔어린이집),30,,064-710-8855,33.50777202,126.5057182,2019-07-18
"제주특별자치도",제주특별자치도 제주시 용담2동 633-61,,생활방범,3,,예솔어린이집,30,,064-710-8855,33.5077591,126.5035928,2019-07-18
"제주특별자치도",제주특별자치도 제주시 신산로8길 39,,생활방범,5,,만수탕4거리,30,,064-710-8855,33.50759348,126.5296093,2019-07-18
"제주특별자치도",제주특별자치도 제주시 중앙로25길 30,제주특별자치도 제주시 이도1동 1325-19,생활방범,5,,이도1동주민센터 동쪽골목,30,,064-710-8855,33.50685887,126.5283194,2019-07-18
"제주특별자치도",제주특별자치도 제주시 일도2동 451,,생활방범,4,,동남1차아파트 입구,30,,064-710-8855,33.5067126,126.5433055,2019-07-18
"제주특별자치도",제주특별자치도 제주시 사사로7길 27,제주특별자치도 제주시 삼도2동 1230-4,생활방범,3,,서사로7길27앞,30,,064-710-8855,33.5066387,126.5202189,2019-07-18
