"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 의귀리 1657-1,,다목적,1,,,,2009-05,064-760-3283,33.315439,126.714237,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 한남리 277,,다목적,1,,,,2009-05,064-760-3283,33.314279,126.695266,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 수산리 3193,,다목적,1,,,,2010-08,064-760-3283,33.434240,126.854194,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 삼달리 2249-1,,다목적,1,,,,2010-08,064-760-3283,33.388526,126.808246,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 가시리 1114-3,,다목적,1,,,,2010-08,064-760-3283,33.347433,126.777574,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 신흥리 1242,,다목적,1,,,,2010-08,064-760-3283,33.321213,126.749855,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 위미리 3482-1,,다목적,1,,,,2010-08,064-760-3283,33.289396,126.656881,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 강정동 1905-19,,다목적,1,,,,2010-08,064-760-3283,33.261387,126.493995,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 상천리 176-3,,다목적,1,,,,2010-08,064-760-3283,33.300910,126.403435,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 상천리 산 99-4,,다목적,1,,,,2010-04,064-760-3283,33.325926,126.381155,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 신도리 3076-1,,다목적,1,,,,2012-03,064-760-3283,33.276405,126.171089,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 하모리 141,,다목적,1,,,,2012-03,064-760-3283,33.197394,126.266963,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 강정동 3851-1,,다목적,1,,,,2012-03,064-760-3283,33.261943,126.476855,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 표선리 1-2,,다목적,1,,,,2012-03,064-760-3283,33.325090,126.845782,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 성산리 347-9,,다목적,1,,,,2012-04,064-760-3283,33.470990,126.934498,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 신산리 565-7,,다목적,1,,,,2012-04,064-760-3283,33.380427,126.881279,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 태흥리 364-3,,다목적,1,,,,2012-04,064-760-3283,33.287020,126.749571,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 위미리 789-2,,다목적,1,,,,2012-04,064-760-3283,33.268492,126.674179,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 보목동 566-3,,다목적,1,,,,2012-04,064-760-3283,33.239162,126.607159,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 하모리 697-2,,다목적,1,,,,2012-04,064-760-3283,33.214402,126.252320,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서홍로 4-42,,다목적,1,,,,2013-02,064-760-3283,33.249986,126.5551498,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 천지동 568,,다목적,1,,,,2013-02,064-760-3283,33.247338,126.554466,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 하효동 1460 인근,,다목적,1,,,,2016-03,064-760-3283,33.251908,126.622984,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동홍동 1285-1,,다목적,1,,,,2016-03,064-760-3283,33.264969,126.565089,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 하예동 532-3,,다목적,1,,,,2016-03,064-760-3283,33.237154,126.389087,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 강정동 3055,,다목적,1,,,,2016-04,064-760-3283,33.236099,126.489948,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 호근동 1628,,다목적,1,,,,2016-04,064-760-3283,33.240750,126.526524,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 토평동 3246,,다목적,1,,,,2016-05,064-760-3283,33.298173,126.589572,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 감산리 982-3,,다목적,1,,,,2016-05,064-760-3283,33.237078,126.361611,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 색달동 3381-7,,다목적,1,,,,2013-02,064-760-3283,33.245363,126.418358,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 상효동 1463,,다목적,1,,,,2013-02,064-760-3283,33.330692,126.567357,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 성읍리 2197-3,,다목적,1,,,,2012-04,064-760-3283,33.382330,126.792251,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 하원동 산76-4,,다목적,1,,,,2012-04,064-760-3283,33.290961,126.460920,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 하례리 산 53-1,,다목적,1,,,,2012-04,064-760-3283,33.316995,126.597318,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 수망리 산 210,,다목적,1,,,,2013-02,064-760-3283,33.350848,126.697364,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 동광리 산 98,,다목적,1,,,,2013-02,064-760-3283,33.324023,126.352396,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 상효동 2296-3,,다목적,1,,,,2013-04,064-760-3283,33.302254,126.575951,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 강정동 2672-1,,다목적,1,,,,2014-10,064-760-3283,33.233851,126.486665,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 고성리 127-7,,다목적,1,,,,2014-10,064-760-3283,33.434565,126.925889,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대포동 2184-9,,다목적,1,,,,2014-10,064-760-3283,33.239000,126.438082,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서홍동 2478,,다목적,2,,,,2017-11,064-760-2392,33.280429,126.550729,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중산간서로 97-1,,다목적,4,,,,2014-10,064-760-6412,33.260889,126.498155,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 동일하모로 149번길 21-8,,다목적,3,,,,2014-10,064-760-6423,33.227771,126.247432,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 천제연로 185번길 11-1,,다목적,6,,,,2017-04,064-760-4871,33.253102,126.424428,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 이중섭로 27-3(서귀동),,다목적,11,,,,2005-04,064-760-3561,33.245861,126.560194,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남성중로 153번길 15(서홍동),,다목적,16,,,,2007-04,064-760-3572,33.244839,126.5517975,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 이중섭로 33(서귀동),,다목적,5,,,,2008-04,064-760-3573,33.245209,126.564596,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 소암로 15(서귀동),,다목적,23,,,,2007-04,064-760-3513,33.245344,126.567513,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 김정문화로 36(강정동),,다목적,2,,,,2004-06,064-760-3579,33.251347,126.508604,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중앙로 4번길 13,,다목적,3,,,,2013-02,064-760-2492,33.245423,126.563459,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남성중로 칠십리시공원,,다목적,4,,,,2012-03,064-760-2492,33.247116,126.553448,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 칠십리로 156-8(서귀동),,다목적,4,,,,2007-04,064-760-6361,33.244886,126.570651,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동홍로 31-7(동홍동),,다목적,2,,,,2017-07,064-760-3574,33.251673,126.566807,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 법환동 914                                          (월드컵경기장),,다목적,41,,,,2016-05,064-760-3634,33.248333,126.509165,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중문동 1921-1                                    (국민체육센터),,다목적,23,,,,2012-03,064-760-0363,33.251175,126.432007,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 신례리 334                                (공천포전지휸련센터),,다목적,5,,,,2009-05,064-760-3659,33.275477,126.638945,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 태평로 270 (청사 외부),,다목적,20,,,,2014-10,064-760-3362,33.245231,126.551753,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 태평로 270 (청사 내부),,다목적,10,,,,2014-04,064-760-3362,33.245231,126.551753,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남성중로 153번길 15,,다목적,8,,,,2016-05,064-760-3673,33.244657,126.551798,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 김정문화로 32,,다목적,11,,,,2016-05,064-760-3682,33.251182,126.508187,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 일주동로 8232,,다목적,8,,,,2017-07,064-760-3694,33.262268,126.608808,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남성중로 2-11,,다목적,3,,,,2016-08,064-760-6302,33.244179,126.559884,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남성중로 2-11,,다목적,2,,,,2016-08,064-760-6302,33.244797,126.559794,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남성중로 2-34,,다목적,3,,,,2017-04,064-760-6302,33.245314,126.558721,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서귀동 973,,다목적,3,,,,2017-04,064-760-6302,33.246141,126.557565,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동홍동 272,,다목적,3,,,,2017-04,064-760-6302,33.244747,126.574140,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 칠십리로214번길 37,,다목적,2,,,,2016-08,064-760-6302,33.244658,126.573327,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 이어도로 36-30,,다목적,2,,,,2016-08,064-760-6302,33.237697,126.426005,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 천제연로 132,,다목적,2,,,,2016-08,064-760-6302,33.252642,126.418377,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 산방로 218-12,,다목적,1,,,,2016-08,064-760-6302,33.237253,126.313427,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 사계남로216번길 24-32,,다목적,2,,,,2016-08,064-760-6302,33.234783,126.314579,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 사계남로216번길 24-30,,다목적,2,,,,2016-08,064-760-6302,33.233586,126.313873,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 효돈순환로 441,,다목적,9,,,,2005-04,064-760-6402,33.271418,126.607118,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중앙로 62번길 18,,다목적,26,,,,2017-11,064-760-2634,33.250171,126.563679,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동홍동 774-3,,다목적,53,,,,2018-04,064-760-2634,33.266425,126.573481,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 성산등용로 129-21,,다목적,78,,,,2017-04,064-760-3515,33.472368,126.932413,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 법환로 1,,다목적,5,,,,2016-03,064-760-2743,33.2361404,126.514737,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 하모항구로 36 등,,다목적,47,,,,2017-11,064-760-2752,33.216998,126.250203,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동홍동 2195(미악산) 외,,다목적,5,,,,2002-04,064-760-3393,33.301109,126.554723,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 상천리 산1(돌오름입구) 외,,다목적,6,,,,2014-10,064-760-3393,33.313723,126.471470,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 산록남로 2271,,다목적,5,,,,2018-04,064-760-3773,33.301789,126.509593,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대포동 산1-1,,다목적,10,,,,2016-03,064-760-3065,33.311340,126.460265,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 남조로 1487-73,,다목적,1,,,,2011-04,064-760-3481,33.401811,126.675383,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 남조로 1487-73,,다목적,5,,,,2018-04,064-760-3481,33.401811,126.675383,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 회수동 507,,다목적,2,,,,2016-03,064-760-2952,33.260575,126.445122,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 세화리 2404-1,,다목적,1,,,,2016-03,064-760-2952,33.325770,126.799933,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 도순동 235,,다목적,2,,,,2017-11,064-760-2952,33.318739,126.484858,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서홍동 2565,,다목적,2,,,,2017-11,064-760-2952,33.281000,126.541000,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 덕수리 2022,,다목적,2,,,,2017-11,064-760-2952,33.264894,126.306021,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 신산리 1696-1,,다목적,2,,,,2017-11,064-760-2952,33.387182,126.859869,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 상모리 2929-9,,다목적,2,,,,2017-11,064-760-2952,33.216579,126.262794,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 월평동 568-2,,다목적,2,,,,2017-11,064-760-2952,33.239861,126.462616,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중문동 1322-5,,다목적,2,,,,2017-11,064-760-2952,33.251430,126.434824,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 토평동 3-1,,다목적,2,,,,2017-11,064-760-2952,33.265847,126.589615,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 새화리 1048-1,,다목적,2,,,,2017-11,064-760-2952,33.325577,126.799330,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 동일리 산4-2,,다목적,2,,,,2017-11,064-760-2952,33.253363,126.249055,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 무릉리 2276-1,,다목적,2,,,,2017-11,064-760-2952,33.270264,126.200420,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 삼달리 1152-1,,다목적,2,,,,2017-11,064-760-2952,33.382288,126.834776,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 서광동리 128,,다목적,2,,,,2017-11,064-760-2952,33.287980,126.331277,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 상창리 387,,다목적,2,,,,2017-11,064-760-2952,33.276699,126.367991,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 하천리 233,,다목적,2,,,,2017-11,064-760-2952,33.341015,126.838669,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 월평동 3,,다목적,2,,,,2017-11,064-760-2952,33.244542,126.470533,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 하원동 1836-3,,다목적,2,,,,2017-11,064-760-2952,33.326215,126.471683,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 무릉리 261,,다목적,2,,,,2018-04,064-760-2952,33.270264,126.200420,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 고성리 1575,,다목적,2,,,,2018-04,064-760-2952,33.444575,126.909503,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 상창리 1575,,다목적,2,,,,2018-04,064-760-2952,33.263833,126.352684,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 사계리 1246,,다목적,2,,,,2018-04,064-760-2952,33.243837,126.297161,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대포동 2607,,다목적,2,,,,2018-04,064-760-2952,33.243515,126.435222,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 색달남로 1241번길 145 (서귀포쓰레기위생매립장 계근대),,다목적,0,,,,2013-02,064-760-3860,33.3069813,126.4191098,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 서성로651번길 137,,다목적,0,,,,2015-04,064-760-3502,33.3302005,126.6532763,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 서성일로 513-111,,다목적,0,,,,2015-04,064-760-3502,33.3914341,126.7634271,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 중산간동로 4850-351,,다목적,0,,,,2015-04,064-760-3502,33.4232797,126.831193,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 클린하우스,,다목적,764,200,,,2018-04,064-760-3203,33.4769435,126.4846122,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 신중로 55,,다목적,2,,,,2017-11,064-760-3236,33.2553868,126.5109909,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 신중로 55,,다목적,1,,,,2017-11,064-760-3236,33.2552727,126.5113375,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 표선중앙로 71,,교통단속,1,,,,2012-03,064-760-3236,33.326904,126.832217,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 표선중앙로80번길 1,,교통단속,1,,,,2012-03,064-760-3236,33.326054,126.832694,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 표선동서로 228,,교통단속,1,,,,2012-03,064-760-3236,33.324299,126.832177,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 표선면 표선동서로 264,,교통단속,1,,,,2012-03,064-760-3236,33.327026,126.833865,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중문동 1971-7,,교통단속,1,,,,2013-04,064-760-3236,33.251560,126.428153,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중문동 2025-3,,교통단속,1,,,,2013-04,064-760-3236,33.251744,126.425326,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중문동 2114-8,,교통단속,1,,,,2013-04,064-760-3236,33.251935,126.423031,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중정로 60,,교통단속,1,,,,2013-04,064-760-3236,33.247618,126.562832,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중정로 75,,교통단속,1,,,,2013-04,064-760-3236,33.248254,126.564455,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서귀동 395-1,,교통단속,1,,,,2013-04,064-760-3236,33.248438,126.565833,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동문로 5,,교통단속,1,,,,2014-04,064-760-3236,33.252362,126.562185,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동문로 33,,교통단속,1,,,,2014-04,064-760-3236,33.250988,126.564459,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 동문로 57,,교통단속,1,,,,2014-04,064-760-3236,33.249569,126.566768,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서귀동 216-21,,교통단속,1,,,,2014-04,064-760-3236,33.248520,126.568091,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 동일하모로 201,,교통단속,1,,,,2014-04,064-760-3236,33.226076,126.252796,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 하모중앙로 53,,교통단속,1,,,,2014-10,064-760-3236,33.223346,126.252578,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 하모중앙로 76,,교통단속,1,,,,2014-10,064-760-3236,33.221365,126.251893,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 신영로 114,,교통단속,1,,,,2014-10,064-760-3236,33.221968,126.254434,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 대정읍 상모로 310,,교통단속,1,,,,2014-10,064-760-3236,33.223072,126.2561403,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 태위로 692,,교통단속,1,,,,2015-04,064-760-3236,33.279336,126.720484,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 태위로 642,,교통단속,1,,,,2015-04,064-760-3236,33.278024,126.715379,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 태위로 647,,교통단속,1,,,,2015-04,064-760-3236,33.278926,126.715704,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 남원읍 태위로 672-2,,교통단속,1,,,,2015-04,064-760-3236,33.2787404,126.718251,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 고성오조로 55,,교통단속,1,,,,2015-04,064-760-3236,33.448812,126.914134,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 성산읍 고성동서로 69,,교통단속,1,,,,2015-04,064-760-3236,33.4508497,126.914834,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중앙로 94,,교통단속,1,,,,2015-04,064-760-3236,33.253022,126.561612,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서문로 1,,교통단속,1,,,,2015-04,064-760-3236,33.2522396,126.560833,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중앙로 180,,교통단속,1,,,,2015-04,064-760-3236,33.260488,126.5600101,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 일주동로 8710,,교통단속,1,,,,2015-04,064-760-3236,33.252898,126.557946,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 화순로 118,,교통단속,1,,,,2016-03,064-760-3236,33.246517,126.333877,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 안덕면 화순로 99,,교통단속,1,,,,2016-03,064-760-3236,33.246585,126.335922,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서귀동 305-1,,교통단속,2,,,,2016-03,064-760-3236,33.251598,126.559429,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중앙로 82,,교통단속,1,,,,2016-03,064-760-3236,33.251939,126.561459,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중앙로 59,,교통단속,1,,,,2016-03,064-760-3236,33.249908,126.561402,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중정로 53,,교통단속,1,,,,2016-03,064-760-3236,33.247797,126.562104,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 중정로 22,,교통단속,1,,,,2016-04,064-760-3236,33.247404,126.558732,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 태평로353번길 12-1,,교통단속,1,,,,2016-04,064-760-3236,33.246832,126.560437,2018-07-31
"제주특별자치도 서귀포시",제주특별자치도 서귀포시 서문서로 43,,교통단속,1,,,,2016-04,064-760-3236,33.251178,126.558592,2018-07-31
